Id,EntityType,Name,PlantDef,X,Y,Width,Height,Angle,FillOverride,StrokeOverride,DatePlanted,AcquiredFrom,TimeAltered,TimeAdded
8ad4274f-5a82-4f53-ac01-ec82b4f379aa,0,,153,5237.2560000000003,2293.5783999999999,20.62114,19.975982999999999,0,,,2023-06-09 00:00:00.0000000,Plant Group Hawaii,2024-02-19 04:53:27.2119136,2023-07-24 04:17:10.4246781
8beb2bc2-1d9c-47ad-ab54-eadf3528bf26,0,,13,2234.3271,446.13898,40.898795999999997,37.645479999999999,0,,,2022-11-05 00:00:00.0000000,Big Island Nurserymen Plant Sale,2024-09-23 20:22:44.5209888,2023-05-01 00:13:05.9491707
8c14a42d-fe31-41b5-9d7e-b7216dcb441a,0,,98,6214.7515000000003,3027.4475000000002,24.559464999999999,23.740815999999999,0,,,2023-01-21 00:00:00.0000000,Yamil Matos,2023-07-23 18:05:59.6203147,2023-07-05 17:47:18.0768840
8c28e356-0aca-4bfd-8bbe-f363fcf7d3a1,0,,130,7866.8739111884424,5861.7098437799614,22.039179236724472,23.006398636445937,16.10168896214121,,,2024-06-16 00:00:00.0000000,Garden Exchange,2024-06-29 07:35:31.0226711,2023-07-06 04:16:24.3066018
8c5c0938-f486-4a5f-86c7-b65b08c754d5,0,,211,4536.4319235357952,1871.37649275693,18.803394000000001,18.803394000000001,0,,,2024-06-15 00:00:00.0000000,Plant Group Hawaii,2024-09-10 23:04:58.7774114,2024-06-18 08:12:45.5814352
8cc93e07-3c95-4349-bd0c-6dc0c984c40e,0,,216,10074.619179627942,9004.8962135082329,19.762561999999999,19.762561999999999,0,,,2024-08-12 00:00:00.0000000,Yamil Matos,2024-08-14 06:29:54.8651955,2024-08-12 20:53:04.3007753
8d2c2116-61d2-428a-8460-4ca8a4fab7b4,0,,198,4529.6387789882328,1828.0136823056416,22.37903,22.37903,0,,,2024-04-20 00:00:00.0000000,Andy Plantman,2024-08-12 20:29:05.4478814,2024-04-20 23:10:58.2153538
8dff06b1-6d7a-4333-8d4a-67ef234b32cb,0,,80,4874.6639999999998,2071.6196,21.829640999999999,21.829640999999999,0,,,2022-11-11 00:00:00.0000000,Yamil Matos,2023-07-23 18:04:16.8910699,2023-07-05 03:01:24.2936797
8e08fe05-38d2-4588-afa3-70de27962804,0,,64,759.91679999999997,3585.5889000000002,28.820910999999999,31.703001,0,,,2023-04-15 00:00:00.0000000,Plant Group Hawaii,2023-07-30 21:18:40.5440508,2023-06-06 20:01:38.6777453
8fa8013d-134e-4ed6-bb3d-dc3d51757b62,0,,230,1621.110567781604,500.16713329241281,24.720826326541768,24.094439774358989,0,,,,,2024-09-24 06:55:59.8112986,2024-09-24 06:55:50.8713825
90b4e20f-8b46-4e87-8b41-a58d351ebc99,0,,215,7480.7389895563674,4964.731326703074,28.499811000000001,28.499811000000001,0,,,2024-08-12 00:00:00.0000000,Yamil Matos,2024-08-14 06:26:56.2214428,2024-08-12 20:56:31.2888133
92567dec-103c-45d1-88bc-e15f3313fe93,0,,56,474.62036000000001,1412.4739999999999,30.919277000000001,29.752514000000001,0,,,2023-01-21 00:00:00.0000000,Yamil Matos,2023-12-27 05:44:24.6999557,2023-06-01 00:22:16.5409235
92ea43ec-3f7e-42ea-a07b-c150d6d43173,0,,124,6791.8940000000002,3462.6010000000001,30.724226000000002,28.529637999999998,0,,,2023-01-23 00:00:00.0000000,Yamil Matos,2023-07-23 18:06:26.9206389,2023-07-06 05:06:40.8948465
9347e50c-a58b-47cf-a31a-532d501463d0,0,,106,7004.509,4137.3710000000001,32,34,0,,,2023-04-28 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:06:55.5571488,2023-07-05 22:17:13.4873172
938bbd6a-8c5c-43ab-a1e1-5d5906b1c4d6,0,,58,487.83391999999998,1982.0304000000001,46.213172999999998,46.213172999999998,0,,,2023-01-22 00:00:00.0000000,Yamil Matos,2023-07-30 21:19:34.7865038,2023-06-01 00:21:36.3750669
946f2e64-9370-4d34-915a-fa9a4a92c32d,0,,39,2633.5729186867966,451.65353692783162,25.710350193852719,27.369082464424025,0,,,,,2023-10-25 01:12:05.9956153,2023-10-25 01:12:03.1326198
950dd960-eb01-46ff-9c68-de51d06ba26c,0,,68,719.15899999999999,2920.4607000000001,28.953347999999998,28.953347999999998,0,,,2023-02-10 00:00:00.0000000,Yamil Matos,2023-07-30 21:19:20.9814479,2023-07-05 01:14:10.1523734
95c06c6d-b813-42dd-abb3-41ecdf55f6c7,0,,36,1898.2097000000001,535.37896999999998,26.104790000000001,26.104340000000001,0,,,2023-04-28 00:00:00.0000000,Plant Group Hawaii,2023-05-31 00:05:01.1268180,2023-05-23 04:19:46.8179312
9612c1a8-f043-4e7c-a0c8-561b96f7b50e,0,,118,7838.7509331755318,5814.0996407490738,22.834924999999998,22.834924999999998,0,,,2023-01-21 00:00:00.0000000,Yamil Matos,2023-08-02 07:30:16.5257912,2023-07-05 23:29:41.6232373
961c3673-8893-4301-b494-48bca2871413,0,,16,5492.6887215954948,2416.1463510376316,26.03014696,26.03014696,0,,,2022-04-23 00:00:00.0000000,Kona,2023-07-06 23:05:24.3594391,2023-07-03 23:18:44.2010171
961f22d6-6051-4604-b235-316fe3d9c02e,0,,60,532.29459762323324,3198.6207217665719,24.126691999999998,25.467064000000001,0,,,2023-01-13 00:00:00.0000000,Yamil Matos,2024-06-29 07:44:01.6660802,2023-07-05 01:20:48.5942115
9755cb52-4799-4efd-b9df-429e3f146c1e,0,,112,3783.3990979754135,1118.5218087322005,23.648778849586506,21.829642015002719,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-06 23:43:00.1713302,2023-07-05 22:59:12.1058490
9771c409-5a66-4371-af2c-295608784bdd,0,,16,5575.075175159639,2455.0400778487278,26.22268,26.22268,0,,,2022-04-23 00:00:00.0000000,Kona,2023-07-06 23:05:32.7826672,2023-07-05 05:32:02.9921904
982ec70a-e65c-41ec-9c44-423b312ba54b,0,,3,2287.5839999999998,318.87959999999998,39.062095999999997,37.201996000000001,0,,,2022-11-05 00:00:00.0000000,The farm,2023-06-06 22:47:47.3553289,2023-05-01 00:07:07.4014598
98b6b310-1bfc-42d6-8125-84c1ed0c5f24,0,,131,6516.5500000000002,3341.1255000000001,27.799040000000002,28.791861999999998,0,,,2023-06-23 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:06:23.4703087,2023-07-06 04:24:30.0548907
98c99592-6dbd-457c-a988-b2886b6b9376,0,,171,1435.9683,507.22107,32.345280000000002,30.686546,0,,,2023-10-08 00:00:00.0000000,Ili Kupono Gardens,2024-09-23 20:21:59.0111496,2023-10-25 01:16:43.1222880
9931100a-4252-4d41-8010-22414a1371cf,0,,3,2463.3499999999999,338.25405999999998,39.062095999999997,37.201996000000001,0,,,2022-11-05 00:00:00.0000000,The farm,2023-07-06 23:31:38.3992151,2023-05-01 00:07:12.4832107
99c065b2-86d9-4196-a0e5-ebeb7d1d6023,0,,139,6175.8258209450059,2908.8502209450062,21.945876999999999,20.848583000000001,0,,,2023-02-13 00:00:00.0000000,Yamil Matos,2024-01-06 22:17:21.5010366,2023-07-06 05:21:18.2044313
9aad7a6d-d353-4285-873e-98fc14a1896a,0,,6,1653.5612122162879,4178.0607565174669,28.166515,28.166515,0,,,2023-10-19 00:00:00.0000000,Panaewa Zoo Plant Sale,2023-10-25 01:32:10.0959502,2023-10-21 18:07:29.5199226
9ac0a035-59e7-4c20-a89c-d79f0dffdf6f,0,,16,1680.4900809190408,338.97000130893957,28.699139860886817,25.834367042368854,0,,,2022-09-03 00:00:00.0000000,Kona,2023-07-06 23:26:33.9621203,2023-07-03 23:14:05.0613124
9d3b110e-bf36-4791-8639-8bef1d87b87e,0,,221,1439.677388420944,563.27952198727087,19.993960851608108,19.993960851608108,0,,,2024-09-09 00:00:00.0000000,Andy Plantman,2024-09-10 23:08:00.5288162,2024-09-10 23:07:52.9300924
9eba488e-ff9c-404f-b4ff-232d2c699130,0,,195,6432.4449999999997,3100.444,17.355191999999999,18.078325,0,,,2023-03-17 00:00:00.0000000,Plant Group Hawaii,2024-02-19 08:14:25.2914400,2023-10-24 01:34:43.4306149
9f2482f5-affc-4446-981b-b3f3cdcfa3e1,0,,16,9718.5935739936704,8740.8513815550759,19.120162088089273,18.384771238548637,0,,,2022-09-17 00:00:00.0000000,Kona,2023-07-06 23:14:05.6560682,2023-07-06 03:42:50.6218192
a07af476-05b3-47a8-b35f-a1bc120f02ee,0,,38,3671.0315000000001,1014.35724,85.499430000000004,49.723072000000002,29.545868755734922,,,2022-06-05 00:00:00.0000000,Gift,2023-07-23 18:03:23.3391006,2023-05-23 04:39:37.1926150
a0d2a44a-656c-48bc-926d-5f0a88ab4823,0,,45,629.34630000000004,2620.6934000000001,34.813229999999997,37.035350000000001,0,,,2023-05-26 00:00:00.0000000,Plant Group Hawaii,2023-05-31 00:18:17.4694743,2023-05-27 06:43:20.0030829
a1926525-9afd-43a2-a7d1-9e500cea6985,0,,210,7577.0689749452013,5020.7639062387689,16.086833357199794,16.086833357199794,0,,,2024-06-15 00:00:00.0000000,Garden Exchange,2024-06-18 08:20:09.4684420,2024-06-18 08:19:51.3925660
a43be3f2-b3f8-4ba8-8206-63ce0c099950,0,Jaq,17,2116.4745265555293,527.40201185005537,39.474845999999999,36.244230000000002,0,,,2022-11-06 00:00:00.0000000,Yamil Matos,2024-08-12 05:16:39.1592777,2023-05-01 00:25:13.9683754
a4fb22dd-69f3-46c9-9e48-6d8420a33947,0,,156,7753.1880000000001,5679.8813,21.537656999999999,21.537656999999999,0,,,2023-04-30 00:00:00.0000000,Aloha Tropicals,2024-09-23 20:34:08.8139481,2023-10-28 06:42:56.2743457
a5f847ce-b6d9-498b-ae5c-46a5eee822f4,0,,114,7670.6870000000008,5109.0270536200132,20.848583000000001,20.299935999999999,0,,,2022-11-15 00:00:00.0000000,Yamil Matos,2024-04-20 22:41:42.2466338,2023-07-05 23:11:29.8365204
a62bf1dc-9967-446d-98f9-bfe2b1eae9eb,0,,105,6537.5088048473763,4111.3710335947189,29.000000000000909,29,0,,,2023-01-16 00:00:00.0000000,Yamil Matos,2023-07-05 22:14:52.6375060,2023-07-05 22:14:15.7482552
a66bc463-53c7-44ef-9beb-1d88d33d071b,0,,112,2094.1100909127667,384.75827484781871,24.443332061151523,25.18403909330749,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-06 23:42:24.6722185,2023-07-06 23:34:39.3646328
a67b82bb-2d53-4b04-a65a-801fac0e8f20,0,,112,8480.5290000000005,7740.0159999999996,16.546292999999999,17.281685,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-23 18:10:37.5092453,2023-07-06 03:40:21.3383720
a77bc8eb-c3a0-4b3d-a3a6-7a2b3f63d043,0,,40,712.20759999999996,3697.7950000000001,32.839108000000003,33.509295999999999,0,,,2023-05-26 00:00:00.0000000,Plant Group Hawaii,2023-07-30 21:18:38.9511360,2023-05-27 06:45:35.8859138
a8024e99-c14e-456b-b543-2695284e3eee,0,,22,1982.2040916417452,4326.2692761624739,26.992909999999998,30.513725000000001,0,,,2023-10-19 00:00:00.0000000,Dean Tahara,2023-10-25 01:31:58.5134149,2023-10-21 18:07:59.8891614
a9c314cb-6e84-46ba-813c-7c98d8a4c42a,0,,16,5387.0308420497704,2342.2321444196073,20.616884125281103,22.436020959863981,0,,,2022-04-23 00:00:00.0000000,Kona,2023-07-06 23:05:08.6333615,2023-07-06 22:14:23.9127796
a9ee440d-f281-42ac-9be1-16b67b26d65e,0,,107,7073.509,4261.3710000000001,30,30,0,,,2023-05-12 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:06:57.8394462,2023-07-05 22:22:31.6560027
ab9c18ac-17b6-470a-9767-cc0696d6ad24,0,,162,5031.7362999999996,2085.8883999999998,14.46266,14.46266,0,,,2023-09-02 00:00:00.0000000,Big Island Nurserymen Plant Sale,2024-09-23 20:48:27.8454482,2023-10-24 01:17:57.8968187
abc036bf-4f32-4301-8eeb-8ea40003da2b,0,,151,5135.7610000000004,2231.7139999999999,22.554369999999999,21.587755000000001,0,,,2023-06-09 00:00:00.0000000,Plant Group Hawaii,2024-02-19 04:53:37.6650360,2023-07-24 04:15:51.4165071
ac0bc4f2-b5a4-4138-bd21-f193fd5cbd5d,0,,16,9841.203619117483,8779.0736788341947,19.120162088089273,18.384771238548637,0,,,2022-09-17 00:00:00.0000000,Kona,2023-07-06 23:14:13.2262223,2023-07-06 03:43:05.4981221
ac66a280-71ca-407d-9c8e-c120ead02c81,0,,93,5598.7139999999999,2618.9065000000001,17.632459999999998,19.2959,0,,,2023-05-12 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:04:45.2234692,2023-07-05 17:25:12.6187757
ada05117-eb52-4f05-bb4b-d43af87420cf,0,,141,2572.7999340752967,360.73819542874429,42.220300832897919,34.072523479180632,0,,,2021-01-01 00:00:00.0000000,Gift,2023-07-06 21:59:38.6310417,2023-07-06 21:59:36.8852870
aecd8f50-8e49-4089-977d-80aa35fa882e,0,,172,8958.0290000000005,8252.2520000000004,25.175702999999999,26.182729999999999,0,,,2022-10-18 00:00:00.0000000,That palm guy,2024-09-23 20:17:40.6447090,2023-10-21 18:21:53.0391144
aef192ad-5306-449d-a30e-f26edb84dff1,0,,16,8346.1190000000006,7561.8325000000004,19.120163000000002,18.384771000000001,0,,,2023-01-14 00:00:00.0000000,Kona,2023-07-23 18:10:34.1586156,2023-07-06 03:38:33.0132494
af81c8dd-32c1-4cb0-8f7a-4ff9bc5ba052,0,,48,3572.1525717364475,734.22178390803458,18.864263999999999,17.965965000000001,0,,,2023-03-11 00:00:00.0000000,Garden Exchange,2023-10-25 01:07:36.0064548,2023-05-28 04:46:31.6517022
afad0675-12e4-44a8-8711-93b65944e24a,0,,16,9018.6470000000008,8293.5840000000007,19.120163000000002,18.384771000000001,0,,,2022-10-22 00:00:00.0000000,Kona,2023-07-23 18:10:50.5058622,2023-07-06 03:42:00.2330869
afb0181d-c6cd-402c-bc4f-71749e1d27e1,0,Asshole   ,3,1908.4906895915244,373.3610863308329,29.185770000000002,27.795970000000001,0,,,2022-11-05 00:00:00.0000000,The farm,2023-07-06 23:38:45.0672888,2023-02-18 04:09:23.9016022
afd90583-8deb-42dd-8dfb-d8f648d25cf1,0,,109,7413.3400249544511,4662.5055407801019,28.731770999999998,28.189662999999999,0,,,2023-01-18 00:00:00.0000000,Yamil Matos,2023-08-02 07:26:04.4969142,2023-07-05 22:35:50.8625301
b0d6cac5-ed61-49d8-8ee6-e9de8ccea8df,0,,112,8624.2986845133146,7929.0114003066665,15.443207840380637,17.281684964234955,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-06 23:44:57.4781122,2023-07-06 03:40:24.9198084
b14fc192-7207-4824-9ccf-5c641bbc3cca,0,,16,9405.8499708142008,8578.5251957607088,19.120162088089273,18.384771238548637,0,,,2022-09-17 00:00:00.0000000,Kona,2023-07-06 23:13:45.1370956,2023-07-06 03:42:23.4160172
b1613a0a-ae94-43fe-8cda-ee17ddca6238,0,,112,6132.4204,2868.9650000000001,24.140464999999999,23.591818,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-23 18:05:49.9950267,2023-07-06 05:22:53.7089929
b178d92b-dc7e-4a28-9f44-9714113f370e,0,,169,706.33768012870064,3994.3914487834954,27.368202506951206,28.128430354366628,0,,,2023-09-30 00:00:00.0000000,Panaewa Zoo Plant Sale,2023-10-21 18:59:43.9914829,2023-10-21 17:57:36.0625789
b371a72d-7227-476d-8230-0719d24d31be,0,,190,4388.9182944485801,1571.5173743463668,12.692836689267097,13.360880725543893,0,,,2024-01-06 00:00:00.0000000,Plant Group Hawaii,2024-01-06 22:12:04.0011960,2024-01-06 22:11:51.2060816
b3d28afb-905c-4a19-bfdc-e81b0d394622,0,,13,3705.0585999999998,1150.7213999999999,22.374787999999999,21.995176000000001,0,,,2022-03-19 00:00:00.0000000,Kona,2023-07-06 23:02:00.5667938,2023-05-23 04:10:24.3767776
b3e6d876-5436-4d00-b84d-8fa48c749817,0,,16,4300.0420000000004,1533.1812,32.370167000000002,32.370167000000002,0,,,2022-03-26 00:00:00.0000000,Kona,2023-07-23 18:03:54.1193496,2023-05-23 04:04:19.1065084
b563b7df-24fb-4872-a560-a63301b77171,0,,16,2023.9861479410411,285.7043462581675,41.272509999999997,41.984107999999999,0,,,2022-09-03 00:00:00.0000000,Kona,2023-07-06 23:26:11.1635379,2023-05-01 00:12:02.2981233
b596eca9-df79-4785-9a30-49c053015f4f,0,,49,3840.2637,1121.3231000000001,18.384771000000001,18.752465999999998,0,,,2022-11-05 00:00:00.0000000,Jeff & Lani,2023-07-05 01:58:59.5938197,2023-05-30 23:30:44.7859897
b6032775-bd5f-4397-87d7-8cdf512240ac,0,,31,406.49024463625108,1658.2624288870275,37.809061363748981,36.758811112972403,0,,,2023-05-05 00:00:00.0000000,The Green Escape (Etsy),2024-06-29 07:47:36.7527390,2023-05-31 22:37:07.5179247
b65a686a-730e-4d6f-af30-4a686919e1ed,0,,116,7694.6876231755305,5335.562150749075,17.556702000000001,18.653995999999999,0,,,2022-11-12 00:00:00.0000000,Gift,2023-08-02 07:30:01.1105668,2023-07-05 23:19:00.7289090
b6afda0d-32a5-413c-98d2-c8cb25363368,0,,143,2026.6741170776193,359.25057480634484,47.049191649912927,44.334815208571911,0,,,2021-01-01 00:00:00.0000000,The farm,2023-07-06 22:03:49.4701837,2023-07-06 22:03:48.6149294
b7a1ace7-1d5f-4333-8ae2-40d36542b49f,0,Xanthy,22,2673.1545000000001,620.87603999999999,33.292755,33.966279999999998,3.6890292141250067,,,2023-04-21 00:00:00.0000000,Plant Group Hawaii,2024-05-19 08:13:40.3538623,2023-02-16 23:33:53.0233834
b8263ae3-9e33-4b2a-8549-0e230113e4a2,0,,148,7862.9556000000002,6667.4755999999998,29.471357000000001,27.015411,0,,,2023-07-14 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:10:23.3806957,2023-07-14 17:33:25.4889853
b850405e-8c59-499e-a367-d76282f2834e,0,,32,608.57056000000023,526.75888400000019,25.601500999999999,24.254052999999999,0,,,2023-04-17 00:00:00.0000000,That palm guy,2024-08-12 20:24:54.0181237,2023-05-23 03:47:19.4351842
b8b037cb-16f9-4e0a-bd99-0e6b1fe63c95,0,,69,3295.8438000000001,747.9325,21.44595,20.775763000000001,0,,,2022-11-14 00:00:00.0000000,Yamil Matos,2023-07-23 18:03:15.6725845,2023-07-05 01:48:59.3692863
b8d246e5-59e3-4c47-b51d-f673053342c6,0,,71,4130.0123462971305,1448.57945534331,21.397229391934161,21.945876299419979,0,,,2023-01-07 00:00:00.0000000,Pahoa Nursery,2023-07-05 02:03:06.8174852,2023-07-05 02:02:27.5399539
b9d1658e-6b95-46a8-94dd-eeded2e259df,0,,3,1729.2764999999999,376.41833000000003,29.296572000000001,27.901496999999999,0,,,2022-11-05 00:00:00.0000000,The farm,2023-07-06 23:38:40.5216146,2023-05-01 00:07:35.0195653
ba4d7b8c-d563-42f7-8c0b-92d58e4cf722,0,,158,3601.9301999999998,876.26116999999999,29.031580000000002,30.192841999999999,0,,,2023-09-14 00:00:00.0000000,Big Island Nurserymen Plant Sale,2024-02-19 04:04:29.7476279,2023-09-17 19:42:14.7050403
baac4025-0a64-44d1-be20-bce88be97875,0,,112,7599.1411953869565,5040.5128949655818,19.202642000000001,19.751290000000001,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-08-02 07:28:03.0847891,2023-07-05 22:58:11.9284542
bc55a281-0ab6-4605-a4b2-aab5910df4aa,0,,78,4624.7334438063226,1835.5281907226081,29.947165371683855,29.412396676340894,0,,,2022-04-04 00:00:00.0000000,Gift,2024-08-12 20:28:11.8210040,2023-07-05 02:41:47.0619743
bcdb5a9c-12f4-497d-a56c-eb095f619ea8,0,,92,5483.7915000000003,2571.5063,33.827979999999997,33.827979999999997,0,,,2022-11-11 00:00:00.0000000,Yamil Matos,2023-07-23 18:04:43.1339251,2023-07-05 17:22:37.8881849
bf13f7f5-f288-4256-bf76-466fbef2d7d3,0,,100,6424.3203000000003,3220.9875000000002,24.443332999999999,27.40616,0,,,2023-04-28 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:06:09.0214156,2023-07-05 17:53:54.6758151
bfc001a7-92c7-4c55-8c0f-99ba4f5a090a,0,Fox palm 2,13,1895.423431701802,441.73431055138826,40.617153000000002,37.386242000000003,0,,,2022-11-05 00:00:00.0000000,Big Island Nurserymen Plant Sale,2023-07-06 23:29:33.3370877,2023-02-18 04:00:24.8721954
c00d4fc3-2554-4305-ab0c-69b3910b1da1,0,,230,4195.0823143630905,1554.8805130117282,20.691102506651077,20.69110250665085,0,,,2024-09-24 00:00:00.0000000,Karen Piercy,2024-09-24 06:58:20.0271106,2024-09-24 06:57:50.3966757
c066ace6-4c89-41d6-bab0-e444de97359b,0,,78,5283.8665461473984,2313.7103779921117,23.591817021876523,25.237757744333067,0,,,2022-04-04 00:00:00.0000000,Gift,2023-07-05 02:43:57.9369655,2023-07-05 02:43:33.4391545
c0b06e22-2ca5-498e-aaa0-880b9eb9e6d1,0,,218,2574.7632586445425,4564.0291011812851,32,32,0,,,2024-08-12 00:00:00.0000000,Yamil Matos,2024-08-14 06:28:06.6089010,2024-08-12 20:46:42.1463121
c0b35c7a-d5ba-47ca-825c-4eef016b0d43,0,,151,8515.2070000000003,7781.4594999999999,18.312843000000001,18.312843000000001,0,,,2023-06-19 00:00:00.0000000,Plant Group Hawaii,2024-09-23 20:46:58.1816188,2023-10-25 00:47:31.0055191
c0d955ab-98a2-42b8-a70a-721a83a8eb83,0,,39,2157.3210362152035,400.51415330192526,29.296572000000001,27.901496999999999,0,,,2023-04-04 00:00:00.0000000,The farm,2023-07-03 23:13:04.4902438,2023-05-23 04:12:09.0171847
c245332f-a501-460e-b36e-d12e3ec5210f,0,,141,5318.2452952034182,2297.1822288660974,19.404126235557669,19.449318083427681,0,,,2022-11-02 00:00:00.0000000,Gift,2023-07-07 01:01:47.3793668,2023-07-06 21:58:29.7544941
c2620d6f-aeca-4d8f-8b56-ea92cf8931a8,0,,90,5317.2079999999996,2435.1912000000002,23.900202,24.267899,0,,,2022-11-11 00:00:00.0000000,Yamil Matos,2023-07-23 18:04:36.6318447,2023-07-05 17:14:55.9876803
c39ceb8c-f5cf-4fce-885e-ef19ff909f3b,0,,16,9525.4851214510963,8642.0658566798902,19.120162088089273,18.384771238548637,0,,,2022-09-17 00:00:00.0000000,Kona,2023-07-06 23:13:51.9495804,2023-07-06 03:42:36.9617925
c3c21fa1-a86e-490e-a1d1-01591c2d0ac6,0,,147,3554.9319609562672,795.42154256179856,21.81048796834251,23.093457341804495,0,,,2024-06-28 00:00:00.0000000,EHCA,2024-06-29 07:37:39.8756274,2024-06-29 07:36:52.4229009
c4dec8d3-1a8d-46fb-91c8-243ef54eb07d,0,,143,1215.0755611166196,527.54191416949527,178.24405298140118,35.286893737434752,0,,,2021-01-01 00:00:00.0000000,The farm,2023-07-06 22:45:08.0223687,2023-07-06 22:03:43.6874342
c6303005-7566-4fae-830a-d3fd081129c6,0,,217,7283.1346961081208,4457.823963697796,32.168922000000002,32.168922000000002,0,,,2024-08-12 00:00:00.0000000,Yamil Matos,2024-08-14 06:28:42.0852250,2024-08-12 20:49:53.5659651
c6b65f66-aeeb-438d-8b13-b095a3152e3e,0,,229,3702.7383,1879.3681999999999,29.728577000000001,29.728577000000001,0,,,2024-09-23 00:00:00.0000000,Karen Piercy,2024-09-24 16:24:51.8632463,2024-09-24 06:54:13.7466645
c6e9ecd7-4ee8-458c-abb0-ec7a467fd185,0,,201,4500.8792633741041,1794.6806405628906,21.31542,21.31542,0,,,2024-04-20 00:00:00.0000000,Andy Plantman,2024-08-12 20:29:04.5964743,2024-04-26 21:21:18.9140303
c94d08b0-3d2c-442e-8e9c-c127d20783c5,0,,141,3226.1035364369777,411.1062736153591,68.885753990517514,55.553027411707603,0,,,2021-01-01 00:00:00.0000000,Gift,2023-07-06 21:59:32.7702220,2023-07-06 21:59:31.4120069
c9b82c52-0cc8-4533-ab85-ca0e74117f29,0,,104,6785.3630000000003,3896.5749999999998,38.476494000000002,40.113791999999997,0,,,2023-05-05 00:00:00.0000000,Plant Group Hawaii,2023-07-23 18:06:41.2720160,2023-07-05 19:53:55.3313690
ca31602a-6cc0-4314-8f18-cac40f310ffc,0,,162,3353.1296000000002,462.06992000000002,20.395851,21.39077,0,,,2023-09-02 00:00:00.0000000,Big Island Nurserymen Plant Sale,2024-04-27 04:30:22.6649402,2023-10-07 23:23:05.9461755
ca61149d-97f8-48d5-8f87-b47f526b2ff7,0,,222,3610.8423559839671,1095.1803559959997,19.783629713118444,19.783629713118216,0,,,2024-09-09 00:00:00.0000000,Andy Plantman,2024-09-10 23:11:19.2221054,2024-09-10 23:11:10.0888716
caaf8a8f-3c7a-4dd8-8a9c-5c361ebc12ba,0,,125,8005.2255999999998,6554.2910000000002,16.642372000000002,16.642372000000002,0,,,2023-05-08 00:00:00.0000000,Home Depot,2023-07-06 03:54:09.8115220,2023-07-06 03:34:15.6290135
cd777a90-2724-4934-b08a-7c020f81d0b0,0,,16,3879.0524999999998,1122.0142000000001,32.370167000000002,32.370167000000002,0,,,2022-03-26 00:00:00.0000000,Kona,2023-07-23 18:03:31.4830028,2023-05-23 04:08:16.0009785
cdb60b2f-e2ce-41b7-84d2-4adf7ffe0bc7,0,,174,6713.567,5292.7309999999998,32.384030000000003,30.976026999999998,0,,,2023-06-17 00:00:00.0000000,Garden Exchange,2024-09-23 20:49:01.3526455,2023-10-21 18:43:59.1878574
ce367591-76f7-4eca-9fa0-e7824e0d2060,0,,141,7561.6418053869575,4913.0026949655821,53.767400000000002,92.721329999999995,0,,,2021-01-01 00:00:00.0000000,Gift,2023-08-02 07:27:51.6140875,2023-07-06 21:58:06.2509152
d0f3fe39-16b2-451d-8ba9-2cbbcd5cfef7,0,,140,5881.2734,2682.2910000000002,29.106190000000002,29.106190000000002,0,,,2022-11-15 00:00:00.0000000,Yamil Matos,2023-07-23 18:05:14.7777334,2023-07-06 05:28:02.3807362
d1c77fae-6c95-48c9-82ee-a45d7945c214,0,,39,2354.0982591995585,424.01574755209208,25.924746125463571,28.146867221931871,0,,,2023-04-04 00:00:00.0000000,The Farm,2023-07-06 23:33:39.1452756,2023-07-06 23:33:37.0420420
d28c531f-ed5c-4f77-be69-d316db7ae195,0,,112,5823.3280000000004,2647.9218999999998,28.529637999999998,27.980991,0,,,2023-05-06 00:00:00.0000000,Hawaii Farm-to-Car,2023-07-23 18:05:43.3751056,2023-07-06 22:05:57.8450638
d315d9fe-5188-48f1-8509-804fee4290f9,0,,133,7249.9489999999996,4252.0010000000002,29.643844999999999,28.296396000000001,0,,,2023-02-12 00:00:00.0000000,Yamil Matos,2023-07-23 18:07:01.0278223,2023-07-06 04:58:25.6884164
d4a072eb-33e1-41a3-8620-9fb14defa451,0,,223,1256.3626569826558,510.69195536418147,24.166198009123718,24.166198009123605,0,,,2024-09-09 00:00:00.0000000,Andy Plantman,2024-09-10 23:12:40.8535880,2024-09-10 23:12:30.1614861
d6badf1d-b4f3-4ef2-990d-3e11fc933260,0,,172,9411.2180000000008,8621.3870000000006,21.934062999999998,19.740656000000001,0,,,2022-10-18 00:00:00.0000000,That palm guy,2024-09-23 20:18:00.2511579,2023-10-21 18:21:33.9534885
d8feb66a-c916-452a-811f-750f59653d4a,0,,102,6578.3090000000002,3514.569,23.288155,21.624715999999999,0,,,2023-01-18 00:00:00.0000000,Yamil Matos,2023-07-23 18:06:28.8563579,2023-07-05 19:43:52.1473491
